GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM,VISITOR_TEAM,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
12/1/2019,21900291,Final,Raptors,Jazz,2019,130,0.522,0.81,0.528,36,43,110,0.422,0.724,0.371,21,51
12/1/2019,21900292,Final,Clippers,Wizards,2019,150,0.553,0.8,0.438,22,52,125,0.461,0.741,0.367,32,43
11/30/2019,21900280,Final,Kings,Nuggets,2019,100,0.385,0.857,0.242,22,50,97,0.414,0.667,0.344,23,48
11/30/2019,21900281,Final,76ers,Pacers,2019,119,0.494,0.889,0.478,27,32,116,0.553,0.84,0.5,22,31
11/30/2019,21900282,Final,Rockets,Hawks,2019,158,0.584,0.853,0.49,30,52,111,0.427,0.8,0.326,26,29
11/30/2019,21900283,Final,Bucks,Hornets,2019,137,0.563,0.6,0.455,41,53,96,0.366,0.875,0.333,21,53
11/29/2019,21900267,Final,Nets,Celtics,2019,112,0.462,0.692,0.415,30,49,107,0.441,0.762,0.321,16,48
11/29/2019,21900268,Final,Pistons,Hornets,2019,107,0.494,0.5,0.429,27,45,110,0.482,0.733,0.5,26,37
11/29/2019,21900269,Final,Magic,Raptors,2019,83,0.346,0.815,0.241,17,52,90,0.369,0.607,0.289,21,46
11/29/2019,21900270,Final,Cavaliers,Bucks,2019,110,0.5,0.5,0.5,32,41,119,0.511,0.739,0.353,28,47
11/29/2019,21900271,Final,Knicks,76ers,2019,95,0.436,0.576,0.4,14,37,101,0.431,0.8,0.269,22,46
11/29/2019,21900272,Final,Pacers,Hawks,2019,105,0.424,0.75,0.231,19,42,104,0.433,0.944,0.281,14,48
11/29/2019,21900273,Final,Heat,Warriors,2019,122,0.537,0.75,0.52,23,49,105,0.39,0.875,0.357,19,31
11/29/2019,21900274,Final,Grizzlies,Jazz,2019,94,0.394,0.588,0.294,22,55,103,0.4,0.789,0.343,18,52
11/29/2019,21900275,Final,Thunder,Pelicans,2019,109,0.478,0.625,0.382,27,42,104,0.448,0.714,0.289,19,44
11/29/2019,21900276,Final,Spurs,Clippers,2019,107,0.43,0.929,0.389,28,48,97,0.391,1,0.364,23,48
11/29/2019,21900277,Final,Suns,Mavericks,2019,113,0.441,0.72,0.342,29,47,120,0.412,0.868,0.362,20,47
11/29/2019,21900278,Final,Trail Blazers,Bulls,2019,107,0.452,0.75,0.333,20,49,103,0.383,0.68,0.368,24,47
11/29/2019,21900279,Final,Lakers,Wizards,2019,125,0.517,0.75,0.438,29,47,103,0.396,0.895,0.27,25,45
11/27/2019,21900253,Final,Celtics,Nets,2019,121,0.443,0.917,0.382,23,55,110,0.444,0.474,0.375,32,38
11/27/2019,21900254,Final,Hornets,Pistons,2019,102,0.443,0.85,0.233,27,41,101,0.466,0.6,0.313,23,46
11/27/2019,21900255,Final,Cavaliers,Magic,2019,104,0.457,0.864,0.324,20,49,116,0.484,0.824,0.364,23,34
11/27/2019,21900256,Final,Pacers,Jazz,2019,121,0.521,0.813,0.364,23,42,102,0.434,0.8,0.313,19,40
11/27/2019,21900257,Final,76ers,Kings,2019,97,0.468,0.833,0.192,20,49,91,0.411,0.444,0.265,22,42
11/27/2019,21900258,Final,Raptors,Knicks,2019,126,0.489,0.765,0.512,26,52,98,0.375,0.833,0.293,19,45
11/27/2019,21900259,Final,Rockets,Heat,2019,117,0.458,0.788,0.341,19,43,108,0.463,0.741,0.378,22,41
11/27/2019,21900260,Final,Grizzlies,Clippers,2019,119,0.467,0.846,0.393,26,48,121,0.463,0.76,0.341,30,43
11/27/2019,21900261,Final,Bucks,Hawks,2019,111,0.477,0.63,0.294,25,47,102,0.404,0.682,0.324,22,49
11/27/2019,21900262,Final,Spurs,Timberwolves,2019,101,0.423,0.824,0.172,25,46,113,0.435,0.778,0.45,28,53
11/27/2019,21900263,Final,Suns,Wizards,2019,132,0.516,0.875,0.395,29,40,140,0.573,0.95,0.543,32,34
11/27/2019,21900264,Final,Pelicans,Lakers,2019,110,0.405,0.833,0.425,20,42,114,0.518,0.72,0.333,25,37
11/27/2019,21900265,Final,Trail Blazers,Thunder,2019,136,0.521,1,0.467,23,54,119,0.443,0.789,0.314,19,38
11/27/2019,21900266,Final,Warriors,Bulls,2019,104,0.457,0.731,0.379,31,54,90,0.382,0.667,0.345,20,42
11/26/2019,21900251,Final,Mavericks,Clippers,2019,99,0.38,0.8,0.289,16,46,114,0.423,0.7,0.333,22,56
11/26/2019,21900252,Final,Nuggets,Wizards,2019,117,0.522,0.739,0.25,31,58,104,0.421,0.667,0.25,26,36
11/25/2019,21900240,Final,Cavaliers,Nets,2019,106,0.426,0.65,0.406,24,45,108,0.468,0.818,0.324,29,48
11/25/2019,21900241,Final,Pistons,Magic,2019,103,0.43,0.84,0.368,23,49,88,0.381,0.727,0.32,15,41
11/25/2019,21900242,Final,Pacers,Grizzlies,2019,126,0.543,0.6,0.545,29,47,114,0.479,0.692,0.448,30,40
11/25/2019,21900243,Final,Hawks,Timberwolves,2019,113,0.436,0.808,0.313,26,42,125,0.456,0.778,0.429,27,47
11/25/2019,21900244,Final,Celtics,Kings,2019,103,0.447,0.87,0.233,20,38,102,0.468,0.667,0.383,28,36
11/25/2019,21900245,Final,Heat,Hornets,2019,117,0.519,0.857,0.419,29,49,100,0.414,0.76,0.273,25,35
11/25/2019,21900246,Final,Raptors,76ers,2019,101,0.452,0.636,0.324,27,40,96,0.409,0.563,0.375,25,51
11/25/2019,21900247,Final,Bulls,Trail Blazers,2019,94,0.419,0.65,0.231,24,37,117,0.517,0.773,0.296,23,55
11/25/2019,21900248,Final,Bucks,Jazz,2019,122,0.443,0.793,0.317,21,49,118,0.506,0.917,0.467,29,40
11/25/2019,21900249,Final,Spurs,Lakers,2019,104,0.466,0.8,0.4,23,41,114,0.494,0.667,0.424,28,40
11/25/2019,21900250,Final,Warriors,Thunder,2019,97,0.416,0.875,0.45,27,41,100,0.471,0.818,0.344,26,43
11/24/2019,21900235,Final,Rockets,Mavericks,2019,123,0.459,0.742,0.227,26,54,137,0.48,0.786,0.386,28,46
11/24/2019,21900236,Final,Knicks,Nets,2019,101,0.463,0.563,0.514,22,43,103,0.403,0.794,0.368,18,35
11/24/2019,21900237,Final,Wizards,Kings,2019,106,0.457,0.75,0.382,29,45,113,0.481,0.857,0.355,22,39
11/24/2019,21900238,Final,Nuggets,Suns,2019,116,0.473,0.696,0.452,24,52,104,0.5,0.833,0.343,25,36
11/24/2019,21900239,Final,Clippers,Pelicans,2019,134,0.469,0.788,0.372,27,56,109,0.439,0.556,0.317,26,45
11/23/2019,21900225,Final,Timberwolves,Suns,2019,98,0.418,0.588,0.286,26,57,100,0.344,0.923,0.286,22,56
11/23/2019,21900226,Final,Hornets,Bulls,2019,115,0.55,0.682,0.429,26,43,116,0.453,0.667,0.468,27,39
11/23/2019,21900227,Final,Pacers,Magic,2019,111,0.544,0.938,0.417,26,42,106,0.467,0.778,0.419,24,33
11/23/2019,21900228,Final,Hawks,Raptors,2019,116,0.522,0.727,0.412,32,38,119,0.455,0.867,0.351,22,42
11/23/2019,21900229,Final,Knicks,Spurs,2019,104,0.43,0.6,0.375,30,37,111,0.533,0.679,0.522,26,47
11/23/2019,21900230,Final,76ers,Heat,2019,113,0.506,0.882,0.483,28,44,86,0.4,0.741,0.25,12,38
11/23/2019,21900231,Final,Cavaliers,Trail Blazers,2019,110,0.425,0.813,0.323,19,52,104,0.448,0.75,0.35,21,38
11/23/2019,21900232,Final,Grizzlies,Lakers,2019,108,0.483,0.615,0.467,28,47,109,0.452,0.69,0.333,19,40
11/23/2019,21900233,Final,Bucks,Pistons,2019,104,0.488,0.5,0.351,25,49,90,0.407,0.6,0.286,22,40
11/23/2019,21900234,Final,Jazz,Pelicans,2019,128,0.512,0.879,0.417,29,49,120,0.416,0.95,0.415,21,38
11/22/2019,21900215,Final,Pistons,Hawks,2019,128,0.598,0.65,0.5,30,42,103,0.432,1,0.27,26,34
11/22/2019,21900216,Final,Wizards,Hornets,2019,125,0.527,0.75,0.412,34,41,118,0.516,1,0.412,24,44
11/22/2019,21900217,Final,Nets,Kings,2019,116,0.506,0.71,0.353,22,48,97,0.453,0.789,0.154,26,33
11/22/2019,21900218,Final,76ers,Spurs,2019,115,0.517,0.684,0.385,32,51,104,0.506,0.75,0.333,21,32
11/22/2019,21900219,Final,Bulls,Heat,2019,108,0.456,0.8,0.333,23,41,116,0.494,0.857,0.368,33,44
11/22/2019,21900220,Final,Thunder,Lakers,2019,127,0.527,0.9,0.355,28,37,130,0.511,0.793,0.548,32,45
11/22/2019,21900221,Final,Mavericks,Cavaliers,2019,143,0.58,0.778,0.541,31,49,101,0.43,0.882,0.414,23,34
11/22/2019,21900222,Final,Nuggets,Celtics,2019,96,0.443,0.846,0.25,24,48,92,0.407,0.826,0.259,21,40
11/22/2019,21900223,Final,Jazz,Warriors,2019,113,0.506,0.813,0.438,23,48,109,0.457,0.917,0.429,28,37
11/22/2019,21900224,Final,Clippers,Rockets,2019,122,0.517,0.792,0.394,27,47,119,0.464,0.684,0.349,22,43
11/21/2019,21900213,Final,Bucks,Trail Blazers,2019,137,0.472,0.808,0.372,32,58,129,0.485,0.857,0.436,32,41
11/21/2019,21900214,Final,Suns,Pelicans,2019,121,0.465,0.875,0.419,28,38,124,0.534,0.636,0.457,28,44
11/20/2019,21900202,Final,76ers,Knicks,2019,109,0.438,0.692,0.406,30,44,104,0.476,0.733,0.52,17,42
11/20/2019,21900203,Final,Wizards,Spurs,2019,138,0.587,0.8,0.6,37,38,132,0.527,0.759,0.375,32,41
11/20/2019,21900204,Final,Hawks,Bucks,2019,127,0.458,0.806,0.452,27,43,135,0.529,0.765,0.395,25,46
11/20/2019,21900205,Final,Nets,Hornets,2019,101,0.4,0.826,0.256,19,53,91,0.37,0.769,0.333,17,41
11/20/2019,21900206,Final,Heat,Cavaliers,2019,124,0.526,0.742,0.514,25,44,100,0.425,0.875,0.316,19,34
11/20/2019,21900207,Final,Raptors,Magic,2019,113,0.517,0.737,0.333,26,47,97,0.385,0.643,0.281,26,43
11/20/2019,21900208,Final,Mavericks,Warriors,2019,142,0.567,0.783,0.579,33,50,94,0.389,0.64,0.296,18,34
11/20/2019,21900209,Final,Bulls,Pistons,2019,109,0.429,0.654,0.519,25,55,89,0.337,0.781,0.242,23,46
11/20/2019,21900210,Final,Timberwolves,Jazz,2019,95,0.393,0.524,0.311,13,51,103,0.407,0.704,0.424,22,51
11/20/2019,21900211,Final,Nuggets,Rockets,2019,105,0.468,0.533,0.333,29,48,95,0.421,0.76,0.316,19,43
11/20/2019,21900212,Final,Clippers,Celtics,2019,107,0.419,0.75,0.378,26,53,104,0.394,0.714,0.267,26,53
11/19/2019,21900198,Final,Grizzlies,Warriors,2019,95,0.409,0.737,0.36,26,37,114,0.478,0.864,0.31,33,51
11/19/2019,21900199,Final,Pelicans,Trail Blazers,2019,115,0.441,0.833,0.361,24,53,104,0.435,0.615,0.552,20,48
11/19/2019,21900200,Final,Kings,Suns,2019,120,0.532,0.92,0.419,28,43,116,0.427,0.824,0.333,24,39
11/19/2019,21900201,Final,Lakers,Thunder,2019,112,0.483,0.632,0.452,29,46,107,0.475,0.88,0.321,22,39
11/18/2019,21900189,Final,Knicks,Cavaliers,2019,123,0.449,0.771,0.348,17,47,105,0.474,0.533,0.472,18,41
11/18/2019,21900190,Final,Nets,Pacers,2019,86,0.357,0.625,0.324,18,40,115,0.436,0.765,0.424,26,63
11/18/2019,21900191,Final,Raptors,Hornets,2019,132,0.515,0.8,0.465,40,53,96,0.423,0.625,0.333,26,37
11/18/2019,21900192,Final,Bulls,Bucks,2019,101,0.402,0.786,0.353,25,50,115,0.463,0.686,0.366,24,48
11/18/2019,21900193,Final,Rockets,Trail Blazers,2019,132,0.47,0.808,0.378,24,58,108,0.417,0.739,0.306,28,44
11/18/2019,21900194,Final,Mavericks,Spurs,2019,117,0.5,0.696,0.415,28,41,110,0.458,0.875,0.333,18,48
11/18/2019,21900195,Final,Suns,Celtics,2019,85,0.402,0.75,0.278,22,45,99,0.416,0.765,0.293,22,52
11/18/2019,21900196,Final,Jazz,Timberwolves,2019,102,0.365,0.769,0.387,20,53,112,0.461,0.842,0.368,22,51
11/18/2019,21900197,Final,Clippers,Thunder,2019,90,0.402,0.714,0.278,23,49,88,0.373,0.893,0.259,17,45
11/17/2019,21900183,Final,Cavaliers,76ers,2019,95,0.378,0.875,0.24,14,42,114,0.548,0.765,0.391,33,44
11/17/2019,21900184,Final,Kings,Celtics,2019,100,0.427,0.833,0.4,22,45,99,0.415,0.875,0.333,26,46
11/17/2019,21900185,Final,Magic,Wizards,2019,125,0.494,0.923,0.395,25,52,121,0.474,0.833,0.463,31,38
11/17/2019,21900186,Final,Grizzlies,Nuggets,2019,114,0.464,0.833,0.444,29,45,131,0.551,0.652,0.563,36,39
11/17/2019,21900187,Final,Pelicans,Warriors,2019,108,0.416,0.8,0.391,24,48,100,0.407,0.826,0.28,23,43
11/17/2019,21900188,Final,Lakers,Hawks,2019,122,0.528,0.813,0.429,26,42,101,0.43,0.76,0.286,16,37
11/16/2019,21900175,Final,Bulls,Nets,2019,111,0.352,0.927,0.231,15,56,117,0.455,0.871,0.233,30,40
11/16/2019,21900176,Final,Pacers,Bucks,2019,83,0.32,0.778,0.353,19,54,102,0.448,0.714,0.282,23,55
11/16/2019,21900177,Final,Knicks,Hornets,2019,102,0.453,0.783,0.3,22,48,103,0.414,0.737,0.354,22,42
11/16/2019,21900178,Final,Heat,Pelicans,2019,109,0.543,0.923,0.375,25,45,94,0.451,0.667,0.457,23,31
11/16/2019,21900179,Final,Timberwolves,Rockets,2019,105,0.452,0.739,0.316,23,46,125,0.457,0.909,0.388,15,42
11/16/2019,21900180,Final,Mavericks,Raptors,2019,110,0.42,0.818,0.231,24,55,102,0.416,0.733,0.415,21,42
11/16/2019,21900181,Final,Spurs,Trail Blazers,2019,116,0.466,0.853,0.278,25,43,121,0.452,0.923,0.333,21,48
11/16/2019,21900182,Final,Clippers,Hawks,2019,150,0.538,0.943,0.515,30,53,101,0.378,0.73,0.25,19,38
11/15/2019,21900167,Final,Hornets,Pistons,2019,109,0.448,0.625,0.371,22,41,106,0.494,1,0.429,25,42
11/15/2019,21900168,Final,Magic,Spurs,2019,111,0.414,0.794,0.414,22,48,109,0.506,0.6,0.5,23,41
11/15/2019,21900169,Final,Rockets,Pacers,2019,111,0.404,0.862,0.304,12,44,102,0.451,0.769,0.242,24,42
11/15/2019,21900170,Final,Grizzlies,Jazz,2019,107,0.448,0.846,0.286,25,46,106,0.402,0.844,0.265,17,45
11/15/2019,21900171,Final,Timberwolves,Wizards,2019,116,0.472,0.724,0.297,26,43,137,0.54,0.76,0.357,38,51
11/15/2019,21900172,Final,Thunder,76ers,2019,127,0.539,0.854,0.417,22,36,119,0.5,0.682,0.438,24,43
11/15/2019,21900173,Final,Warriors,Celtics,2019,100,0.415,0.794,0.179,17,55,105,0.407,0.783,0.394,24,47
11/15/2019,21900174,Final,Lakers,Kings,2019,99,0.42,0.909,0.297,22,41,97,0.439,1,0.41,24,43
11/14/2019,21900161,Final,Cavaliers,Heat,2019,97,0.424,0.81,0.25,18,41,108,0.544,0.909,0.4,31,41
11/14/2019,21900162,Final,Knicks,Mavericks,2019,106,0.447,0.818,0.433,20,53,103,0.429,0.742,0.222,21,44
11/14/2019,21900163,Final,Bucks,Bulls,2019,124,0.477,0.723,0.182,24,58,115,0.409,0.84,0.419,25,45
11/14/2019,21900164,Final,Pelicans,Clippers,2019,132,0.48,0.69,0.529,26,51,127,0.548,0.774,0.458,28,37
11/14/2019,21900165,Final,Suns,Hawks,2019,128,0.482,0.816,0.385,32,39,112,0.44,0.8,0.258,25,49
11/14/2019,21900166,Final,Nuggets,Nets,2019,101,0.426,0.5,0.303,26,62,93,0.379,0.813,0.211,19,51
11/13/2019,21900154,Final,Hornets,Grizzlies,2019,117,0.494,0.789,0.444,27,34,119,0.539,0.667,0.486,32,45
11/13/2019,21900155,Final,Magic,76ers,2019,112,0.442,0.765,0.313,27,48,97,0.44,0.692,0.267,25,47
11/13/2019,21900156,Final,Celtics,Wizards,2019,140,0.51,0.897,0.444,32,44,133,0.521,0.815,0.379,28,36
11/13/2019,21900157,Final,Rockets,Clippers,2019,102,0.384,0.815,0.333,12,53,93,0.388,0.5,0.303,17,53
11/13/2019,21900158,Final,Timberwolves,Spurs,2019,129,0.495,0.824,0.324,25,50,114,0.489,0.793,0.176,24,44
11/13/2019,21900159,Final,Lakers,Warriors,2019,120,0.539,0.833,0.45,31,51,94,0.404,0.765,0.257,29,33
11/13/2019,21900160,Final,Trail Blazers,Raptors,2019,106,0.396,0.813,0.354,24,43,114,0.457,0.941,0.438,20,50
11/12/2019,21900146,Final,Pacers,Thunder,2019,111,0.489,0.923,0.304,21,50,85,0.354,0.875,0.24,19,40
11/12/2019,21900147,Final,76ers,Cavaliers,2019,98,0.449,0.769,0.211,24,46,97,0.442,0.8,0.238,13,45
11/12/2019,21900148,Final,Heat,Pistons,2019,117,0.532,0.778,0.438,34,42,108,0.436,0.676,0.366,27,32
11/12/2019,21900149,Final,Bulls,Knicks,2019,120,0.506,0.774,0.424,22,46,102,0.409,0.645,0.313,27,38
11/12/2019,21900150,Final,Nuggets,Hawks,2019,121,0.442,0.818,0.268,31,40,125,0.53,0.647,0.441,30,45
11/12/2019,21900151,Final,Suns,Lakers,2019,115,0.473,0.765,0.421,32,39,123,0.537,0.524,0.4,39,44
11/12/2019,21900152,Final,Jazz,Nets,2019,119,0.467,0.771,0.231,16,46,114,0.456,0.84,0.297,19,43
11/12/2019,21900153,Final,Kings,Trail Blazers,2019,107,0.442,0.769,0.344,24,46,99,0.442,0.767,0.267,15,40
11/11/2019,21900140,Final,Pistons,Timberwolves,2019,114,0.448,0.8,0.5,25,39,120,0.506,0.789,0.441,25,45
11/11/2019,21900141,Final,Celtics,Mavericks,2019,116,0.477,0.76,0.429,25,46,106,0.416,0.75,0.262,22,46
11/11/2019,21900143,Final,Spurs,Grizzlies,2019,109,0.467,0.765,0.4,29,42,113,0.506,0.7,0.393,32,47
11/11/2019,21900142,Final,Pelicans,Rockets,2019,116,0.432,0.741,0.311,26,46,122,0.518,0.688,0.293,16,47
11/11/2019,21900144,Final,Warriors,Jazz,2019,108,0.479,0.571,0.323,23,44,122,0.494,0.813,0.457,30,43
11/11/2019,21900145,Final,Clippers,Raptors,2019,98,0.37,0.733,0.222,25,66,88,0.4,0.6,0.367,25,38
11/10/2019,21900132,Final,Timberwolves,Nuggets,2019,98,0.351,0.727,0.133,22,53,100,0.386,0.647,0.393,26,57
11/10/2019,21900133,Final,Magic,Pacers,2019,102,0.461,0.833,0.417,27,37,109,0.527,0.8,0.45,31,43
11/10/2019,21900134,Final,76ers,Hornets,2019,114,0.548,0.75,0.357,29,49,106,0.452,0.727,0.424,22,31
11/10/2019,21900135,Final,Thunder,Bucks,2019,119,0.495,0.706,0.405,31,35,121,0.566,0.889,0.393,27,48
11/10/2019,21900136,Final,Knicks,Cavaliers,2019,87,0.36,0.64,0.29,19,52,108,0.439,0.903,0.286,20,45
11/10/2019,21900137,Final,Suns,Nets,2019,138,0.525,0.789,0.452,37,42,112,0.484,0.941,0.235,27,43
11/10/2019,21900138,Final,Trail Blazers,Hawks,2019,124,0.433,0.786,0.333,19,61,113,0.404,0.72,0.268,21,48
11/10/2019,21900139,Final,Lakers,Raptors,2019,104,0.436,0.632,0.333,31,51,113,0.483,0.682,0.333,26,43
11/9/2019,21900127,Final,Spurs,Celtics,2019,115,0.394,0.767,0.467,24,57,135,0.511,0.893,0.378,28,43
11/9/2019,21900128,Final,Hornets,Pelicans,2019,110,0.409,0.765,0.343,27,42,115,0.533,0.7,0.424,25,45
11/9/2019,21900129,Final,Bulls,Rockets,2019,94,0.378,0.889,0.125,21,46,117,0.47,0.714,0.432,18,55
11/9/2019,21900130,Final,Grizzlies,Mavericks,2019,122,0.526,0.714,0.333,31,39,138,0.536,0.8,0.429,27,47
11/9/2019,21900131,Final,Thunder,Warriors,2019,114,0.544,0.824,0.467,30,42,108,0.494,1,0.318,22,34
11/8/2019,21900116,Final,Pacers,Pistons,2019,112,0.518,0.88,0.267,23,44,106,0.453,0.833,0.394,27,40
11/8/2019,21900117,Final,Magic,Grizzlies,2019,118,0.473,0.852,0.25,24,57,86,0.372,0.846,0.379,23,36
11/8/2019,21900118,Final,Wizards,Cavaliers,2019,100,0.469,0.5,0.226,26,47,113,0.456,0.862,0.222,18,48
11/8/2019,21900119,Final,Hawks,Kings,2019,109,0.529,0.571,0.321,23,34,121,0.553,0.864,0.581,27,36
11/8/2019,21900120,Final,Timberwolves,Warriors,2019,125,0.432,0.69,0.25,20,59,119,0.417,0.958,0.286,18,49
11/8/2019,21900121,Final,Pelicans,Raptors,2019,104,0.404,0.667,0.244,21,53,122,0.441,0.875,0.442,27,53
11/8/2019,21900122,Final,Mavericks,Knicks,2019,102,0.411,0.824,0.318,18,47,106,0.416,0.581,0.5,19,56
11/8/2019,21900123,Final,Nuggets,76ers,2019,100,0.448,0.765,0.409,28,41,97,0.442,0.471,0.5,28,49
11/8/2019,21900124,Final,Jazz,Bucks,2019,103,0.405,0.69,0.417,15,56,100,0.358,0.733,0.278,14,54
11/8/2019,21900125,Final,Trail Blazers,Nets,2019,115,0.412,0.96,0.367,11,48,119,0.414,0.7,0.432,18,51
11/8/2019,21900126,Final,Lakers,Heat,2019,95,0.449,0.875,0.25,30,48,80,0.35,0.75,0.171,18,37
11/7/2019,21900112,Final,Hornets,Celtics,2019,87,0.384,0.714,0.194,21,49,108,0.43,0.783,0.303,29,52
11/7/2019,21900113,Final,Spurs,Thunder,2019,121,0.543,0.909,0.45,32,47,112,0.525,0.75,0.476,26,31
11/7/2019,21900114,Final,Suns,Heat,2019,108,0.44,0.742,0.344,22,40,124,0.549,0.792,0.536,22,41
11/7/2019,21900115,Final,Clippers,Trail Blazers,2019,107,0.438,0.833,0.174,20,57,101,0.375,0.75,0.282,18,51
11/6/2019,21900103,Final,Pistons,Knicks,2019,122,0.557,0.792,0.5,37,43,102,0.488,0.619,0.44,24,30
11/6/2019,21900104,Final,Pacers,Wizards,2019,121,0.468,0.808,0.4,35,48,106,0.389,1,0.325,24,48
11/6/2019,21900105,Final,Hawks,Bulls,2019,93,0.405,0.771,0.2,18,41,113,0.5,0.667,0.394,26,43
11/6/2019,21900106,Final,Raptors,Kings,2019,124,0.551,0.828,0.483,28,37,120,0.442,0.762,0.455,23,43
11/6/2019,21900107,Final,Rockets,Warriors,2019,129,0.495,0.632,0.467,31,50,112,0.396,0.821,0.394,22,51
11/6/2019,21900108,Final,Grizzlies,Timberwolves,2019,137,0.568,0.833,0.522,34,49,121,0.448,0.731,0.356,29,36
11/6/2019,21900109,Final,Mavericks,Magic,2019,107,0.429,0.8,0.355,20,43,106,0.488,0.786,0.25,25,44
11/6/2019,21900110,Final,Jazz,76ers,2019,106,0.461,0.667,0.364,21,50,104,0.413,0.882,0.32,20,42
11/6/2019,21900111,Final,Clippers,Bucks,2019,124,0.418,0.806,0.419,21,54,129,0.429,0.794,0.367,18,54
11/5/2019,21900097,Final,Hornets,Pacers,2019,122,0.477,0.667,0.323,22,37,120,0.543,0.857,0.4,27,43
11/5/2019,21900098,Final,Cavaliers,Celtics,2019,113,0.421,0.909,0.394,22,43,119,0.565,0.733,0.4,24,45
11/5/2019,21900099,Final,Hawks,Spurs,2019,108,0.478,0.688,0.367,22,48,100,0.418,0.696,0.242,18,41
11/5/2019,21900100,Final,Bulls,Lakers,2019,112,0.506,0.522,0.438,22,42,118,0.489,0.708,0.333,26,49
11/5/2019,21900101,Final,Thunder,Magic,2019,102,0.43,0.8,0.364,21,38,94,0.39,0.871,0.136,15,53
11/5/2019,21900102,Final,Nuggets,Heat,2019,109,0.523,0.625,0.391,35,47,89,0.364,0.64,0.31,23,44
11/4/2019,21900091,Final,Wizards,Pistons,2019,115,0.462,0.84,0.276,27,41,99,0.415,0.783,0.481,21,42
11/4/2019,21900092,Final,Nets,Pelicans,2019,135,0.533,0.75,0.39,32,45,125,0.495,0.762,0.406,18,39
11/4/2019,21900093,Final,Grizzlies,Rockets,2019,100,0.426,0.81,0.12,19,51,107,0.376,0.69,0.34,20,51
11/4/2019,21900094,Final,Timberwolves,Bucks,2019,106,0.359,0.864,0.302,20,47,134,0.538,0.667,0.359,24,57
11/4/2019,21900095,Final,Suns,76ers,2019,114,0.532,0.778,0.393,24,40,109,0.472,0.6,0.448,21,38
11/4/2019,21900096,Final,Warriors,Trail Blazers,2019,127,0.488,0.917,0.385,28,47,118,0.448,0.786,0.325,16,44
11/3/2019,21900085,Final,Pacers,Bulls,2019,108,0.471,0.741,0.308,28,49,95,0.429,0.56,0.31,27,42
11/3/2019,21900086,Final,Heat,Rockets,2019,129,0.528,0.773,0.439,38,46,100,0.392,0.774,0.292,19,38
11/3/2019,21900087,Final,Knicks,Kings,2019,92,0.4,0.645,0.258,18,38,113,0.482,0.64,0.385,25,50
11/3/2019,21900088,Final,Spurs,Lakers,2019,96,0.398,0.828,0.24,23,47,103,0.483,0.684,0.25,21,46
11/3/2019,21900089,Final,Cavaliers,Mavericks,2019,111,0.406,0.682,0.375,24,41,131,0.532,0.846,0.488,34,51
11/3/2019,21900090,Final,Clippers,Jazz,2019,105,0.391,0.765,0.219,15,54,94,0.397,0.71,0.323,16,37
11/2/2019,21900077,Final,Thunder,Pelicans,2019,115,0.456,0.783,0.405,20,44,104,0.426,0.591,0.344,25,56
11/2/2019,21900078,Final,Pistons,Nets,2019,113,0.451,0.793,0.296,21,41,109,0.462,0.765,0.313,24,48
11/2/2019,21900079,Final,Magic,Nuggets,2019,87,0.43,0.636,0.207,22,47,91,0.37,0.718,0.321,15,41
11/2/2019,21900080,Final,Wizards,Timberwolves,2019,109,0.389,0.852,0.343,21,39,131,0.543,0.706,0.436,33,47
11/2/2019,21900081,Final,Grizzlies,Suns,2019,105,0.488,0.632,0.321,26,46,114,0.5,0.75,0.412,26,32
11/2/2019,21900082,Final,Bucks,Raptors,2019,115,0.461,0.8,0.342,30,51,105,0.405,0.88,0.417,24,42
11/2/2019,21900083,Final,Warriors,Hornets,2019,87,0.442,0.769,0.321,23,40,93,0.424,0.696,0.172,18,48
11/2/2019,21900084,Final,Trail Blazers,76ers,2019,128,0.577,0.76,0.559,21,36,129,0.505,0.833,0.333,36,46
11/1/2019,21900069,Final,Nets,Rockets,2019,123,0.494,0.714,0.594,26,55,116,0.414,0.815,0.25,21,40
11/1/2019,21900070,Final,Pacers,Cavaliers,2019,102,0.406,0.905,0.185,20,58,95,0.368,0.8,0.344,20,45
11/1/2019,21900071,Final,Magic,Bucks,2019,91,0.374,0.647,0.324,21,40,123,0.505,0.667,0.362,24,58
11/1/2019,21900072,Final,Celtics,Knicks,2019,104,0.446,0.931,0.324,21,44,102,0.398,0.667,0.368,22,51
11/1/2019,21900073,Final,Bulls,Pistons,2019,112,0.438,0.783,0.4,29,42,106,0.482,0.75,0.207,21,47
11/1/2019,21900074,Final,Mavericks,Lakers,2019,110,0.392,0.696,0.389,23,61,119,0.49,0.762,0.281,24,41
11/1/2019,21900075,Final,Kings,Jazz,2019,102,0.488,0.706,0.276,15,38,101,0.479,0.741,0.393,18,36
11/1/2019,21900076,Final,Warriors,Spurs,2019,110,0.464,0.905,0.464,25,39,127,0.473,0.867,0.371,23,52
10/31/2019,21900066,Final,Hawks,Heat,2019,97,0.409,0.692,0.206,20,50,106,0.476,0.632,0.378,29,41
